Published,User,Comment
2023-11-19T00:25:24Z,@kangjajang,"Aneh yaa, kemana TNI AL kita kok bisa lolos itu kapal asing masuk teritori indonesia"
2023-11-19T00:10:04Z,@tommyplaju5875,"liat Malaysia skrg semerawut dan mereka berkuasa disana,hati2 aceh"
2023-11-18T23:58:10Z,@galeryallgames,Kenapa di pergi ngungsi ada apa di negara nya SETOP jangan mudah terima hati hati .. Ada udang di balik batu kita sebagai warga RI yg pintar jenius jangan sampai lengah suruh pergi berbalik ke asal nya .. Dunia ini luas bukan allah telah memberikan tempat wilayah masing masing lihat lah palestin saja yg tempat di bom rakyat di siksa di aniaya sampe usus terburai tetap masih dalam wilayah nya kenapa warga ronghiya pergi ke aceh ada masalah apa di negara mu .husus warga aceh berhati hati jangan ceroboh
2023-11-18T23:16:10Z,@rizalokepunya7380,"Kami suku batak menolak keras garis merah untuk org rohing ya, menimbulkn perpecahan antar etnis. Ini sumtra tanah leluhur aceh dan suku batak bukan tempat org rohing ya. Peringatan keras<br>Slm toleransi.✝️🇮🇩🤝"
2023-11-18T21:58:51Z,@popay703,Ya ayuhal kafirunn
2023-11-18T21:42:01Z,@user-gn8yi4eh3y,Suruh pergi lagi aja ...
2023-11-18T20:27:46Z,@dedikurniawan9914,"Kasian. Pemerintah, tampunglah. Cari solusi. Itu manusia, anak2, org2 tua. Suruh kek mereka kerja kalo terasa membebani. Kalo masyarakat sekitar menolak, cari tempat lain yg agak jauh yg tdk mengganggu masyarakat. Ya Allah, sedih liat kondiai dunia kita, manusia terlunta2 😭"
2023-11-18T20:12:47Z,@JhonBillyAnderson-yr3vi,Yang di Palestina Kalin bantu sekarng  bantu juga ini.  solidaritas kalian kan sangat tinggi.
2023-11-18T19:37:19Z,@AdiNugroho-xd2tj,yak etalsk balak reh padeh snohnsh  dekremmah caken nyareh  sanderen  laennah kak😊dian iskandar
2023-11-18T19:32:48Z,@bhotychanel09,Sini mba ke Jawa Barat
2023-11-18T18:44:17Z,@safanoalaska,"Kenapa Meraka sering datang karena sudah pernah diterima beberapa kali,,, waspada.."
2023-11-18T18:33:52Z,@purnamapurnama5541,Sombong sombong.. Kalian orang muslim sombong. Bumi bumi milik Allah bukan milik manusia yg penuh dgn kehinanan dihadapan Allah nanti. Masih ada pulau pulau besar di indoneisa Jawa Sulawesi kalimanta.  tempat mereka untuk istirahat sementara untuk menenangkn diri anak anaknya para perempuan. Orang tua compo. Kalian berdosa besar besar di hadapan allah. SOMBONG SOMBONG..allah pasti akan membales atas keimanan kalian yg sombong.sombong.  siapapun itu apalgi kiata yg beragama islam. Itu juga sebagian dari jihat.  Nanti juga mereka akan kembali pulang kalau sudah aman. Di urus oleh pemerintah UNHCR dan PBB .Kalian pasti takut dengan mereka menjadi  WNI dan anak keturunannya kelak akan seprti gaya israel. 😂😂 Dangkal pemikirannya.
2023-11-18T18:06:44Z,@endibuah205,Kalou warga palestin mah ga ppa.. sya juga mnrima
2023-11-18T18:05:41Z,@riosuyono141,Jgn ditampung lama2 jadi militan masalah buat bangsa..
2023-11-18T18:01:55Z,@georgebruce9313,"Ke warga palestina peduli,ke rohingnya kok ky gtu?sama2 muslim loh."
2023-11-18T17:48:06Z,@rintodamian8,Mesti ya tetap d. Tampung dan d. Bina... Paling mereka lanjut ke Australia
2023-11-18T17:43:45Z,@AbuBakar-gi8wh,"Di buang bantai di negara sendiri gara2 perangai macam laknat. D negara tetangga kita minta d samakan hak nya kyk pribumi, banyak yg suka mabuk2kan n suka melecehkan perempuan.... Jagan dd terima di indonesia warga Rohingya"
2023-11-18T17:40:04Z,@AbuBakar-gi8wh,Tolok aja di Malaysia sini suka bikin onar mereka.
2023-11-18T17:27:40Z,@user-rl4cf4dt4t,Lambakkan saja rohingya tu kamu akan tahu akibat belakang hari.kamu harus tahu tengok rohingya di malaysia banyak bawa masalah sudah.jangan menyesal belakang hari.
2023-11-18T17:23:18Z,@user-rl4cf4dt4t,Jangan sekali kali beri ruang pada rohingya ni mereka akan pijak penduduk asal bila lama di negara orang.bagus hantar balik negara asal.tengok di malaysia masalah rohingya ni da besar kepala.hati2 orang rohingya ni tak pandai bersyukur dapat hidup negara orang malah anggap negara orang macam negara sendiri.
2023-11-18T17:17:36Z,@nurcahya7896,"Benar warga Ace, di tolak saja, biar aman."
2023-11-18T17:00:13Z,@ltschannel3299,"Syukurlah akhirnya Rakyat Aceh sadar , belajar dari kasus Rohingya di Malaysia udah di tolong ehhh minta jatah tanah ke pemerintah . Rohingya Zionis versi Lite"
2023-11-18T16:35:20Z,@fikriprianggono4744,"Gak usah ditampung, bikin gk nyaman, mreka juga gk bisa kerja disini jadi gembel"
2023-11-18T16:20:45Z,@witricaniago2299,"D Malaysia udh d tolakin juga masalahnya mereka di baikin malah semena²,bikin resah😭di indo khususnya warga aceh itu keputusan kalian karena kalian berhak❤jangan sampe keulang lagi kejadian yg tidak mengenakan dlu d aceh 🙌kita harus belajar dari kejadian dlu❤itu warga aceh udah baik banget ngasih minuman dan makanan❤ pokoknya sehat² semuaaa, semoga d beri kekuatan🧚🫰 tpi mereka banyak banget ya pada subur² banget banyak kali anaknya ya, Kira² satu keluarga ada berapa anak yak?"
2023-11-18T15:57:52Z,@Fazry-wn8yi,Yg jadi pertanyaan kok bisa bisa nya masuk wilayah LAUT INDONESIA ?
2023-11-18T15:35:16Z,@muhammad.wahyumaulana8825,"Tolak rohingya bikin onar aja nanti, jangan sampai &quot;ANJING YANG KAU BERI MAKAN MALAH MENGGIGIT TANGAN MAJIKANNYA SENDIRI&quot;"
2023-11-18T15:22:36Z,@beritaterkinidigayo5654,"Mengapa Mreka Tidak di ijinkan Sementara tingal di aceh, Di mana kasih sayang semua manusia terhadap manusia, Dunia inj allah yg punya, Seharusnya Manusia itu berhak tingal di mana mana, mreka butuh kasih sayang, mreka butuh tempat berlindung dan membesarkan anak anak nya"
2023-11-18T15:21:50Z,@randomcommenter247,"Kembalikan aja sengaja di kirim dari Bangladesh itu sekongkol dgn rohinga yg dulu.jgn di kasih makan nanti dtg&quot; terus ingin hidup di aceh, enak aja membuat warga aceh jd Babu membuat beban warga aceh kembalikan tdk punya sopan biadap rohinga."
2023-11-18T15:01:39Z,@manusiabiasa7228,Segitu banyak mau apa.. yg di lakukan masyarakat aceh sareng dah betul&quot; belajar dari yg sudah sudah
2023-11-18T15:00:10Z,@newacount3832,Negara Yang Jauh dibela belain .yang Ktanya saudara seiman didepan mata ditolak2.Tolol
2023-11-18T14:51:54Z,@DisesatkanNabiPalsu,"Sebagai sesama muslim dan negara muslim terbesar dan terhebat seantero jagad raya. Kami bangsa Indonesia menerima semua pengungsi muslim dari Palestina, Afghanistan, Rohingya, Yaman, Iraq, Indiandan kami akan sediakan tempat² yg layak huni, rumah2 tinggal yg berkelas, sekolah international gratis, gaji 5-10 jt tanpa bekerja keras, Fitness ditanggung saudara2 muslim Indonesia dan busa berbelanja di mal2 yg mewah. Kami sesama muslim sangat ramah bagi saudara² sesama muslim. Silahkan pintu terbuka dan tanah kami Indonesia masih luas untuk ditinggali oleh pengungsi². Allahu akbar."
2023-11-18T14:46:40Z,@niakiki3054,Makin takut liat merka😢😢 takut tambah banyak 😢
2023-11-18T14:40:31Z,@isateren9007,Jangan kasi kesempatan tar jadi masala seperti malasia di kembalikan aja ke negara asalnya
2023-11-18T14:24:21Z,@MUSANG824,Saya paham dgn warga aceh dgn kejadian tahun² yg lalu..<br>Bikin onar ROHINGNYA..<br>Biar PBB aja yg Urusss..<br>itu tngung jawab PBB..<br>Saya sepakat dan kasih jempol buat warga Aceh👍👍<br><br>❤🇲🇨✊✊
2023-11-18T14:17:53Z,@user-cs3jd9jf3w,"Tolak,jgn sampe 8 thn kebelakang,terulang lagi,warga NKRI udh berbaik hati nolongin,malah bikin masalah,sama pribumi"
2023-11-18T14:17:44Z,@user-po7mm4xq9w,semoga mereka dapat tempat yg aman
2023-11-18T14:15:58Z,@user-en9qw4km9r,"Orang itu butuh tempat tinggal .kasihan anak2 .ya Allah , semoga ada orang yang baik yang kan memberikan tempat tinggal untuk pengungsi Rohingya ."
2023-11-18T14:10:39Z,@VILLAIN599,Dia orang mana?
2023-11-18T14:10:09Z,@showmima6446,😭😭😭😭😭😭🙏🙏🙏
2023-11-18T14:09:45Z,@showmima6446,Please save Rohingya People anyway
2023-11-18T13:56:42Z,@muhammadazizi2325,HALAU ROHINNGGYYAA AYUHHHHH
2023-11-18T13:21:02Z,@fikoh323,"Mau ngapain dia ngungsi d aceh , knp mereka kbur dari negara y , harus y negara y yg d tekan karena tidk becus mengurus rakyat y"
2023-11-18T12:44:35Z,@jacksaja5260,Aceh seperti kacang lupa kulit ..dulu kena sunami..seluruh dunia dtng bantu. Bahkan israelpun datang bantu .ini sama islam ko tingkahnya seperti itu..islam..agama yg patut ditinggalkan..ajaran kurang baik..sesama islam saja tidak ditolong apa lagi yg bukan islam...semoga aceh di timpakan sunamu yg kebih besar lagi dari kemarin hingga aceh dihapus dari mukabumi ini
2023-11-18T12:35:53Z,@wahyudipurnomo2640,Kasian jg liat anak2 mereka terlunta lunta di tengah laut. 😢
2023-11-18T12:30:03Z,@ellahsuhelinareal,Sudah benar.. Membantu sebisanya/semampunya tp jangan menampungnya
2023-11-18T12:27:16Z,@playersolo45,"Oh pantesan militer myanmar membantainya. Ternyata dulu rohingya ini dari banglades dan india, waktu perang rohingya ini kabur ke myanmar. Dan di myanmar ga patuh sama pemerintah. Jadi baguslah warga aceh tidak menerimanya. Jika menerimanya maka rohingya ini akan bikin onar seperti di myanmar."
2023-11-18T12:08:19Z,@wulansherli,Usir please usir gak mau mereka di Indonesia
2023-11-18T12:07:10Z,@sak-senengku8787,"Pergilah kalian manusia tukang beranak, kalo ditampung terus sesak dan kumuh nanti negaraku indonesia"
2023-11-18T11:44:41Z,@anggiwijaya7108,"Saya yakin mereka jg tak ingin jadi pengungsi, semoga umat muslim selalu diberikan perlindungan Allah SWT"
2023-11-18T11:03:56Z,@fadilcul7869,YANG KOAR2 USIR...<br>BANYAK YANG KAFIR.... EH YANG MUSLIM IKUT IYAIN... SELAMAT ENTE MASUK JEBAKAN KAFIR2...<br>MEREKA GAK DI TERIMA <br>MEREKA UMAT NABI MUHAMMAD<br>PARA KAFIR KOMPORNYA PALING KENCENG MENOLAK...<br>EH DI IKUTIN ISLAM YG GAK PEDULI....<br>200 ORG MATI DI LAUT...<br>TINGGAL TGGU AZAB ALLAH...<br>KOAR2 DOANG PALESTINA... TAMU ALLAH DATENG DI TOLAK... BIAR LUNTANG LANTUNG MATI DI LAUT..
2023-11-18T11:03:55Z,@erikkusumah9171,"Ya allah terimalah orang muslim orang Rohingya terimalah meraka,wilayah indonesia luas jangan sampai mereka kasih tempat bagi muslim Rohingya"
2023-11-18T10:53:45Z,@Lembah137,"Kasih kompor, gas, atao sejenisnya buat mereka masak dan mengolah sembako"
2023-11-18T10:50:51Z,@muhammadyusup9110,"Jgn menolak pengungsi lah mana jiwa Islam mu, yg terkenal sesama IsIam adalah sodara, malu sama Allah. Dan malu sama oten2 nanti. Hadeh....."
2023-11-18T10:48:57Z,@bapasimba1150,"Iyah,,,,,klw di trima merka tu, besok2 dtang lagi. Akhir nya aceh tu padat sama Rohingya tu. Jdi waspadalah waspadalah 😄😄😄😄."
2023-11-18T10:48:43Z,@riskireyvany4009,Minta 1 yg cntik ada gak😅
2023-11-18T10:44:59Z,@triahmad3627,"Sudah saatnya peribuni yg miskin di sejahterakan,,memberi bntuan hanya sebatasnya,,bnyak di pelosok daerah yg asli pribumi indonesia yg masih kekurangan pngan ,,"
2023-11-18T10:31:28Z,@phycho-xz1cm,"jangan terprovokasi... saudara aceh pasti lebih tahu... kalau bilang sesama muslim, umat lain minggir, tak perlu ikut campur..tak berhak disini karna urusan agama islam...<br>ini indonesia,,serahkan urusan kepada negara.., apapun itu hasilnya, tetap dukung saudara aceh"
2023-11-18T10:26:19Z,@indramarlan3091,Semoga tidak terjadi seperti awal mula Orang Israel datang ke Palestina
2023-11-18T10:23:14Z,@achmatachmat-zv1wc,Dia muslim wajib di lindungi
2023-11-18T10:21:40Z,@suryabagus5430,Kalian gak mau nampung sih...kata kalian itu sodara seiman😂
2023-11-18T09:42:10Z,@uchentidore9402,"Tanah Aceh akan dikuasai Rohingya jika dibiarkan terus begini krn bukan sekali ini pengungsi Rohingya masuk ke Aceh.<br>Masyarakat Aceh harus tegas, itu hak masyarakat Aceh untuk menolak karena tugas dari UNHCR yg mengurusi Pengungsian."
2023-11-18T09:26:36Z,@Ruang_pesan,"Dulu udh dtampung beberapa warganya justru mlh kabur dr tempat penampungan lbh pilih ke Malaysia, skrg bbrapa warganya dtg lg ke aceh😮"
2023-11-18T08:41:42Z,@xprazzzgaming150,Dibuang ke negara yang berkedok saling bergotong royong 😂
2023-11-18T08:34:34Z,@bagastriana-di2qq,Jangan sampai pengungsi asing me sarat Di Indonesia ntar kelamaan betah ujungnya ngga mau pergi
2023-11-18T08:22:06Z,@febywaida4836,Kembali ke negaramu sendiri gk udah bikin susah
2023-11-18T06:05:14Z,@KuliAhAdsense,Membantu silahkan tapi tidak untuk tempat tinggal &amp; pekerjaan.
2023-11-18T05:58:46Z,@limelatte31,mereka taunya beranak.nggak ada untungnya utk indonesia.yang ada malah rugi.
2023-11-18T05:35:34Z,@bobbyrobbyana3756,"-- tempatkan Mereka di tempat penampungan sementara dengan memberi sembako yang cukup agar Mereka bertahan hidup dan aman dari Kekejaman di Negara nya lalu pindahkan Mereka ke pulau terpencil khusus pengungsi yang mencari keamanan hidup (HAM/Suaka) agar Mereka hidup Mandiri tinggal di sana dengan bercocok tanam atau bertani di pulau pengungsi tersebut, jangan di Pulau Indonesia karena Indonesia punya aturan sendiri tentang Imigran asing/mancanegara..!!"
2023-11-18T05:29:07Z,@Tranexcargo-278,"Lihat negara sebelah, pengungsi rohingnya sangat anarkis &amp; tidak sopan. Sebaiknya dipulangkan ke negara asal aja daripada kedepannya aceh spt itu"
2023-11-18T05:27:06Z,@user-wj6nn8fi5f,"Itu langkah yg bener.. Setelah kita  beri bekal ,atau makanan setelah makan kenduri ,baru mereka boleh pergi.. <br>Itulah tamu.. <br>Jngan sampek tidur d kamar kita pulak..,.!!!"
2023-11-18T05:25:35Z,@vinztsa,"Blokir imigran gelap, sekalian pulangin yang masih netap di indo"
2023-11-18T04:40:50Z,@lahatkota9401,"Bner, tolak aja dmi meminimalisir resiko kdpannya,"
2023-11-18T04:39:16Z,@bayuajisukarno9981,Harus dintolak. Kasih mkanan seadanya dan suruh balik dan jalan. Kalian tidak tau bagaimana kelakuan asli mereka
2023-11-18T04:29:24Z,@healthylife9073,"Jangan sampai kayak di malaysia, pengungsi Rohingya berbuat ulah. Bantu boleh tetapi jgn sampai menetap demi kenyamanan masyarakat setempat"
2023-11-18T03:49:30Z,@eriksantoso6062,JANGAN MAU TERIMA KAUM ROHINGYA.<br>MEREKA TIDAK TAHU DIRI
2023-11-18T03:48:36Z,@SutiarsaEndang-qd8wx,"Gak tega liat anak2 kecil sama ibu2,mereka di tolak sana sini dengan bet bagai macem alesan,semoga ALLAH berikan yanh terbaik untuk nya 😢😢😢😢"
2023-11-18T03:46:20Z,@angel2011144,"Ngurus diri sendiri aja susah, skrg mau nampung pengungsi plus ngasih makan. 😂"
2023-11-18T03:27:42Z,@user-wk8rt9wp8n,"mereka juga manusia, kenapa harus di suruh pergi? bukankah tanah indonesia masih luas? mereka lari dari negaranya karena tidak aman. jika kalian yg jadi mereka bagaimana perasaan kalian?"
2023-11-18T03:10:01Z,@nkrihargamati8055,"kasian sih liatnya,bagaimanapun mereka umat Rasulallah,TPI mereka susah di atur"
2023-11-18T02:49:20Z,@rifqimoh7826,Mau ikut pilpres paling ini..
2023-11-18T02:31:56Z,@user-dp8vr3xg7p,Pulangkan aja ke bangladesh negeri nenek moyangnya
2023-11-18T02:20:12Z,@shahrukhandinirwana3633,Kasihan 😢😢😢
2023-11-18T02:06:54Z,@melodylativ1006,Kami bisa sekedar membantu makanan tapi untuk tinggal di Indonesia lebih baik balik lgi saja ke negaranya
2023-11-18T01:38:18Z,@dimensisakti2509,Saran sy berjuang di negaranya SJ
2023-11-18T01:27:42Z,@tatagmutaqin,jasa vasektomi
2023-11-18T01:23:06Z,@corpvarcesa401,"Mantap aceh, jaga tahan kelahiran mu"
2023-11-18T01:14:41Z,@ProjectOne91,"yang bilang aceh kejam, kalian yang kejam, tampung di kamar kau aja, jangan di aceh, sudah baik di beri bantuan"
2023-11-18T00:57:40Z,@DofiandaDovi-cb6vh,Bentar lagi bukan ratusan orang yg datang bentar lagi ribuan orang akan datang percaya gak percaya karna udah ada informasi yg akan mau menerima mereka
2023-11-18T00:56:17Z,@kimhyuunjoong,Kami siap tampung semua rohingnya
2023-11-18T00:55:29Z,@mririzal8247,"Aneh sungguh ajaib.<br>Orang2 palestina yg jauhnya ribuan km dari indo di-bela2in sampai demo beramai ramai bahkan kirim bantuan puluhan ton. Eh, pengungsi Rohingya yg juga muslim malah ditolak<br> Piye iki toh ???"
2023-11-18T00:54:24Z,@freditai2727,"Jangan ditolak dong,bila perlu menetap saja"
2023-11-18T00:38:56Z,@budiadnyana1802,"ayolah saudara seiman, harus saling tolong,,, ayolah  tolong jasi mereka rumah"
2023-11-18T00:12:27Z,@RohomotKhan-hm6fw,English please
2023-11-18T00:00:46Z,@user-eh8bx5se7r,GAMPANGNYA MASUK KE PERAIRAN INDONESIA
2023-11-17T23:13:28Z,@user-kc7kn9mo8h,"Saya setuju, kalau 2 atau 3 orang bisa lah ditampung, ini satu kecamatan nanti bisa² buat kampung mereka"
2023-11-17T23:05:58Z,@adim8470,SEMOGA GEMPA ATAU TSUNAMI SEGERA MENYAPU WILAYAH YG MENOLAK PENGUNGSI ROHINGYA DI ACEH... AAMIIN..❤❤
2023-11-17T23:00:04Z,@huragame1424,Kirim aja ke malaysia
2023-11-17T22:45:19Z,@KayaRayaMasukSorga,Bawa saja mereka ke markas Petamburan si Rizik sama Bahar pasti mau tampung mereka
2023-11-17T22:19:49Z,@yuliara6747,"Coba tengok wawancara mereka ini, NKRI bukan tujuan akhir mereka, kapal mereka karam, bantu sebisanya &amp; teruskan berlayar lagi. Jangan didiamin sampai bertahun-tahun, dikasi akomodasi &amp; makan gratis bilangnya kyk di Neraka padahal warga NKRI sendiri ada yg lebih melarat hidupnya dari mereka. Kl ada yg mau menetap dikasi materi dulu tentang AKHLAK, pancasila, dll. Carilah info tentang mereka di Malaysia, jgn sampai niat membantu berujung Myanmar V2."
2023-11-17T22:17:40Z,@Cool-kas,Warga juga dah bantu tu<br>Bantu boleh jgn berlebihan
2023-11-17T22:14:29Z,@krisnaaji7174,"Suruh pergi saja,bawa virus"
2023-11-17T22:01:14Z,@khotithidayat-vo7ul,Sedih dan iba juga bingung..
2023-11-17T21:56:21Z,@amiigose,😅😅😅
2023-11-17T21:54:06Z,@KannaChan-,"Beban negara aja ,,jagan sampe Indonesia jadi tempat penampungan Orang yg ga guna"
2023-11-17T21:48:34Z,@gihonalfarez7953,"Kita sebagika warga negara indonesia khususnya aceh  harus berhati hati jika ada imigran yang mengungsi apalagi dengan jumlah yang begitu banyak.bukan takut karna mereka jadi beban dalam hal makanan dan wilayah,namun waspada takut nya mereka malah menguasai wilayah dan adat istiadat kota aceh bahkan mengalahkan jumlah penduduk asli aceh."
2023-11-17T21:40:43Z,@yoe7075,"MODUS LICIK KAUM ROHINGYA<br>Mereka ini udah lama selamat menetap di kem pengunsian tapi mereka bernafsu besar x suka hidup dalam kem.rumah²/tenda² dalam kem sengaja mereka bakar tanda mereka protes tak mahu hidup dalam kem.organisasi International udah tolong tapi mereka ini tak mahu bersyukur.mereka cuma pergunakan tanah aceh untuk berhenti sebentar sementara mereka planning diam² mau kabur ke selatan thailand.dari selatan thailand terus diam² mereka nerobos perbatasan semenanjung malay.<br>Mereka ini udah bayar banyak uang kepada para sendiket joki untuk membantu memuluskan pergerakkan mereka.<br>Kerajaan malay haramkan kedatangan kapal mereka sebab itu mereka harus berhenti di negri aceh.mereka harus diam² masuk ke malay tanpa pengetahuan kerajaan malay.mereka ini udah bukan sebagai pelarian perang tapi mereka sebagai ILLEGAL MIGRAN (PENDATANG ASING TANPA IZIN).<br>Dalam ramai² di pantai aceh itu pasti ada joki (si pengkhianat negara indonesia) yang menyamar sebagai warga local aceh.sendiket mereka teratur rapi.<br>Pabila mereka ini udah sukses masuk ke negara malay,sifat mereka akan berubah drastis.dari awalnya muka minta simpati terus jadi muka bengis suka ambil kesempatan dan suka injak² UU negara lain.udah banyak masalah mereka timbulkan di malay sono.mereka mengaku muslim tapi mereka lah juga yang ruda paksa anak² gadis muslim malay secara bergilir².mereka suka mabok dan berkendara haram tanpa sim.<br>Kalo orang kita mahu bekerja di malay sono diperlukan keluar banyak biaya urus dokumen tapi mereka ini gratis gak perlu keluar apa² biaya dan mereka bebas boleh bekerja apa² saja secara ilegal di malay sono.sifat rasa bersalah tak ada dalam jiwa etnis rohingya.mereka akan lakukan apa saja demi kepentingan diri mereka.rohingya adalah etnis rakus!! <br>WARGA ACEH PERLU INGAT!!Di malay sono rame warga aceh nyari rejeki buka toko.seluruh tanah di semenanjung malay sono pasti ada toko orang² aceh.jika etnis rohingya ini semakin rame di malay sono pasti bisnes orang² aceh juga bakal problem kerna para rohingya ini mendominasi bisnes.<br>Bagi aku,etnis rohingya ini sama persis seperti etnis yahudi yang awal kedatangan mereka secara sopan tapi lama kelamaan akhirnya menjajah tanah orang lain secara haram. <br>Jika benar etnis rohingya ini muslim sejati seharusnya mereka jihad melawan kejahatan seperti etnis palestina melawan zionis tapi hakikatnya perkataan jihad langsung tiada dalam jiwa para etnis rohingya ini sebab itu mereka rela kabur meninggalkan tanah yang udah berpuluh tahun mereka usahakan di myanmar sono.<br>Kamu orang cari maklumat dalam tiktok ada gadis aceh mengaku yang pria rohingya mahu membayarnya untuk tidur bersama² dalam tenda pelarian saat pria rohingya itu mengunsi dalam kem negeri aceh.<br>Orang aceh udah tolong sediakan tempat pengunsian tapi pria rohingya lagi mahu berkesempatan berjina dengan gadis aceh.dasar etnis banggali gila seks!!!"
